Data Source,Indicadores del desarrollo mundial,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66
Chile,CHL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,2344000000,2325000000,3268000000,4169000000,6040000000,8360000000,10455000000,7567000000,6045000000,6854000000,6256900000,6736800000,7396900000,8740900000,10772510000,11387010000,12053600000,14259800000,15087300000,16918700000,21883000000,24646676755.07,27112407406.584499,25851746736.61171,22486708962.557259,26346315521.705452,25395391430.420731,24841644416.072842,29095900756.906418,39250500080.005699,51347960900.329193,66867791816.765297,79286102480.473999,90660507251.3526,67717089313.307007,90156508178.230606,111125965888.83049,112325815306.4563,112735940298.4236,102020376296.37601,86856440058.001602,84309562609.168304,95058230910.097687,107916577158.68979,101269866656.25769,86531634128.677505,
China,CHN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,19541000000,21006000000,27136000000,41301000000,38096000000,40071000000,51602000000,54415000000,48668000000,57176000000,79166000000,104023000000,118345000000,152247500000,173882000000,114424000000,119755000000,142043000000,188382197000,209051000000,233532863434.71988,436468258441.39282,579289402965.10217,704098844539.50452,842519033924.86914,1025452576503.3138,1232243465705.8337,1159317216479.27,1601711600715.1279,2041533864905.0601,2130171010354.217,2382630464834.7642,2467673859884.855,2278296751248.8862,2223718743915.1738,2518443190769.124,2892965344150.6489,2811853693091.8491,2709545793615.5581,
Côte d'Ivoire,CIV,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8218558845.0866776,8508822669.0486841,9621013275.6230392,10903163831.356541,10888972722.013941,11918317440.362862,10677491729.570139,13115043582.799141,13178644178.75495,13319976617.060051,12584013968.36211,12077593458.575029,13685148938.060619,15162192917.02722,14944935829.96504,14906153460.451139,
Camerún,CMR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,1103550740.3520267,1506010079.4531033,1843771005.8137619,2551643006.5456262,2305327536.1415157,2178686480.0037918,2249898754.9354601,2183649031.373095,2706032103.4752259,2932956064.4933481,2906168863.5183029,2633052509.4581413,2600026398.4713387,3041267312.682034,2672178441.7937379,2772658608.6871662,2415961887.364985,1881792441.913903,2032281276.1921201,2916203328.7678609,3126077855.76122,2778098093.1907449,2855584245.7584648,3027287596.7782049,3307047553.9297118,3533351255.7913008,3963699779.064712,4521327600.1335087,5013849352.1756077,5035400016.0842619,6560279559.9012165,8472557508.8751621,6869365888.7396631,6709647329.1440554,8691392985.4998264,8809836762.8101501,9628286518.8468056,10525962827.35177,8408663118.4118195,7835379695.1338606,8117150141.9800425,9374394623.9242821,10160405670.379459,8213353588.2547197,
"Congo, República Democrática del",COD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3891900000,3828900000,6901200000,8862800000,7571100000,11931000000,13071041342.130659,12074615837.31967,16428388738.009781,16500950066.079159,13989301910.09375,14868265990.834824,14155672341.642509,19555836587.545189,18403601492.44495,16024004586.611769,
"Congo, República del",COG,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,599293099.94338799,679136345.06233096,1194890814.231751,1645661309.404331,1519187945.4631228,1556176473.2075889,1142355842.3117681,1392796762.553683,1403394253.9111819,1238163535.5307651,1396180919.423862,1389305546.94489,1756745716.5269589,1682695407.9373391,1555393853.6537712,1730454641.5179441,1899659725.9581828,2049614797.7481108,2437918239.066186,1924990505.274822,1726976752.8832421,1961016245.2711883,2012947694.2833619,2227559649.6652641,2484468160.3317327,2302992562.2387409,2947084550.941803,4318175478.3073406,6202067968.7623796,8003110458.21276,7453255535.8699703,7676656588.6632271,8258281369.5146084,9608328219.8113403,7994889425.0035295,7705713528.1439209,8919416725.660162,9628798279.0943718,7690362843.9589653,,,,,
Colombia,COL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,981999999.99495292,1092999999.994504,1347999999.9945071,1484975319.9864569,1454252030,1677315279.995141,2350725599.9786911,2400269700,2737979679.9997501,3172629120.0006723,3914143999.9989357,4514936000,6231279009.9997597,7217384360,8197327069.9992695,7270000000,7028000000,6886000000,7016000000,7694000000,8188000000,8708000000,9510000000,8839600000,10528000000,13750000000,16039110578.57971,18261858996.877609,19203701535.862579,21594703621.433529,19957554336.283192,15647130885.521179,17664138221.98719,19357360769.897949,18905297266.195969,20510405660.280281,24840565750.488949,31704147075.965729,38079406736.557709,48277341094.398895,57745925387.626396,50122154387.40979,61941235170.980003,82527906364.447601,89475726940.349899,89665184291.559494,94278706763.832611,76055268166.703201,66526146320.912804,71705969610.679703,81899595058.511002,82163196156.570404,60545828471.222198,84783121200.194107
Comoras,COM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,34333948.953350626,50756424.198049083,51228917.627950318,52385065.240950927,71911630.444612414,66077673.931527354,73941035.144855797,88871803.546986952,90530098.182846874,78199255.10649839,93358438.244819865,103062510.9453318,110782609.81394722,100677997.87499705,93227929.683526546,105741284.76150855,,,,,,,,108469757.7440639,126388254.31138536,144336575.87568432,160870490.7680009,195375596.7970573,263716173.76283395,259058590.01748118,275677607.73421335,311963770.795672,327091898.63804227,,337821455.17789423,268401478.66374478,270159550.0024519,308055649.53698146,358168495.23957652,356475598.48927969,346994593.55155993,
Cabo Verde,CPV,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,48880219.916170567,63626824.787184089,77551892.717055842,87527250.629124507,105426330.0588447,115460887.46750613,124985643.37589973,99038717.374065876,101309954.71034878,108038043.5856293,117541600.06439817,125705623.20047183,141945140.56834358,153067055.69887793,154008495.74045983,198244620.56992665,185192591.61080405,234352969.90912697,300700425.05204785,284924350.53823191,295467320.14452821,311387397.66644716,360106412.45921731,344962503.6394226,356527512.9890576,430161203.32278973,569442693.52972889,667873782.67644,694672241.25229442,862949197.72201884,1091729737.2126567,1258004530.4579217,1139113925.5533957,1206493604.5629942,1460216444.5271063,1285327254.7956574,1237187989.9111924,1341399058.126488,977154267.33311355,1084264973.9185982,1270368680.08057,1418471783.6930194,1365846375.6658754,1073865443.7190742,
Costa Rica,CRI,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,1210500000,1404800000,1681700000,1897000000,1635502533.4400001,1446000000,1521500000,1605703890.25,1614910000,1672100000,1974730000,2092700000,2557500000,2709400000,2517700000,3236900000,3780600000,3870900000,4332442000,4621000000,5105320000,6069330000,7187848620.0000095,7562763243.3424006,7404084933.6407318,7741447894.8437519,8304127156.4724998,8966376242.9561596,10199763837.04603,11621861539.08287,13491924963.3389,15564580127.41223,11972788069.257669,14387610286.798019,16991634198.83877,18254067124.54752,18884468165.329449,19809609580.894974,19842849510.732773,20776931676.25222,22560216443.472622,24451844880.459557,24783956950.065891,21620272321.154888,
Estados pequeos del Caribe,CSS,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,4298514161.3742113,4562799304.6549168,5181876231.9462223,6569510242.5187836,8407936210.8476601,8990812575.1724873,9466872444.6657467,9261786240.509964,8907572474.4706497,8617957207.5895004,8158232503.1026669,8426986135.4454842,8989935396.4744968,10482666755.581514,10770889384.059282,10981580943.10746,10135094194.783871,10607845249.339722,11533350960.616714,13575138478.692389,14146884355.5921,16122721696.778671,16861556205.074438,17023321587.238682,19247754563.086079,19205497953.127995,19513412749.801529,20650349604.374165,22602142369.153851,26520670351.108414,29801624428.167336,33646824889.213688,38418982992.86956,29482432906.7584,29676913106.249393,38870883700.572838,40568655084.961113,39674812015.542046,39886564633.057373,35845983050.181236,35199103721.718872,36534767654.476303,40513603243.923004,41670656466.059082,30928328285.028713,
Cuba,CUB,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058446927.3742986,3277547486.033524,2955703910.6145201,2859044692.7374291,2597664804.4692702,2468463687.1508341,2599977984.7318449,2885125520.4748569,2475619847.0167608,1795374460.1173196,
Islas Caimán,CYM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6122803428.7651997,6531262058.4031,8446838939.2510204,8450926652.1427803,,
Chipre,CYP,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,533501335.78499013,728214376.6846832,888323485.91821051,1183262125.9916141,1410275092.1885786,1390738543.4991794,1474170786.9115436,1484503370.8218701,1630902550.6640141,1530808022.8519461,1631209654.6047339,2000429920.603265,2439840658.5105329,2896740442.5474596,3395040785.277823,3513350278.8911581,4419989459.7969866,3337922706.2042913,3776176321.7937789,5306129516.0361595,5626713916.9385262,5445703231.9036465,4883399697.4850149,5713897606.1692839,6256667085.5586996,6250444942.6118593,6635173039.8471699,7639096143.5865402,9563580326.7822208,10744447205.38855,12180622452.621469,16263242503.056879,33006928545.163799,29702858762.214897,32507479587.408901,37692964038.750099,33263469576.617901,35067832381.098,37036223563.708099,44904618908.243698,29496483552.242699,43161011369.896599,50454193488.654701,39831757340.526703,38787769930.664597,
República Checa,CZE,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17827187517.415691,20496210649.060337,27181828989.19788,31086945482.168938,30003816827.676373,31460942111.422791,31650918435.24736,34426668512.165298,38866355756.745239,44411876059.624634,55763226714.05928,76642163931.865509,91321212794.435364,110921699865.3826,142697216033.56262,164833547618.50482,131884994197.718,149889637288.73901,173954847038.44189,167941926240.20422,168457417679.55869,178307717010.25751,157999955620.10281,159039545726.11899,179812461987.7616,200643898906.22778,197432585552.1825,178446502211.0943,
Alemania,DEU,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,44091579748.782143,52252808945.829094,70477577977.301773,90107132117.297668,98730251809.104599,113571160629.13948,131041003320.20769,156589689512.29022,204351555899.0589,237203802696.8541,209480152119.40411,200119842601.7258,193364985853.45889,190031356825.0675,196985118545.92371,245704216411.97009,297818752248.7478,328229040846.35303,352581173611.72223,460722860806.82379,516750013715.90588,555217273194.40393,491702951041.87628,542366114488.51935,653337837056.45813,644143804158.99207,629863923701.73486,667247662898.23499,692016957815.89807,716933379326.54688,696385639481.14099,713367053951.05103,877101108861.11206,1017471417515.766,1117316033641.3621,1291054155340.2559,1539635000317.6299,1670540645651.166,1307667497061.8879,1460555456262.4832,1712670908484.73,1591239736324.509,1652255129457.3521,1694201230784.8608,1468863993566,1493694718061.1541,1630446902965.8721,1788646582365.301,1732191542729.9561,1573330127950.209,
Djibouti,DJI,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307093703.05141217,318392311.54449993,306486008.9691149,282510226.70365316,263508533.0377388,257380951.04123861,262495709.5672428,285779395.79453182,268522009.21669394,287124200.29146785,271059694.68999159,267796152.39617175,315539525.43593651,349317188.17697382,372268893.37782198,436808255.63664442,592287911.9518801,716516337.40525842,593576448.4782331,508426128.59481949,702325555.22419953,742438991.45289493,3978761346.6235704,3184086075.7734289,3047313392.3266292,2967648522.4362121,4474009733.6522017,4390982378.1898432,4936971207.6794558,3587367488.3073583,
Dominica,DMA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,19298796.378632512,22500000,29700000,40700000,55000000,52600000,50900000,51403703.703703701,62100000,65700000,70755555.555555597,82533333.333333328,104781481.48148149,127848148.1481479,142870370.37037021,137222222.22222269,134788888.88888848,126925925.92592543,136374074.0740743,158855555.55555591,186025925.92592561,193366666.66666681,192055555.55555508,210766666.66666639,227070370.3703706,194427037.0370371,186900277.77777761,186578696.66666669,211252534.81481451,231030476.66666657,220025332.96296269,264484262.9629626,314073929.62962973,284685752.96296334,280050731.48148137,280286635.92592603,273963192.96296299,267703888.88888931,365891285.03694099,357914694.03042316,361792500.92001951,331247099.92007875,429981999.17713767,438576573.0385021,283410932.82796139,
Dinamarca,DNK,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,12689991445.781797,15025877262.352158,16593900620.384361,19187444087.417892,24271465109.33849,26450427343.21706,24890804490.239311,24314749626.823212,23459373194.305958,24153820083.873909,26650875976.737041,33886223598.332909,38951071745.469681,41957502931.837273,43991192964.716339,53133838512.458206,57053884728.381897,65463400338.991402,67175082820.771103,73751147066.704193,90842100276.037003,100208354311.54639,78664112143.406311,74047820556.081894,73075827373.193497,80412321752.366592,78917721799.844696,84920769553.709091,96889923196.386597,114038404124.94679,134394700758.77559,157153929077.47128,188582941841.1572,213833859980.63431,159327728938.87869,161249124401.1358,186446022124.40689,177978441971.08438,186609570944.27151,188870555652.37952,166623177720.69562,165617944923.76068,180897682237.92328,202144061641.76971,200439604235.3569,190525713586.09351,
República Dominicana,DOM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,285700000,321100000,391600000,438500000,490200000,643600000,1011200000,1127000000,1108100000,1207700000,1310500000,1703900000,2237500000,2106800000,1793800000,1881600000,1803800000,1808300000,1901500000,2269600000,2284100000,2784300000,2568200000,2488000000,3105500000,4419800000,4696100000,5027700000,5557200000,6299100000,7274400000,7648000000,9130300000,8599700000,9003000000,8049130000,8730890000,11183250000,13722510000,15881500000,18031100000,13986200000,20210700000,23081100000,23633870000,23106400000,24042600000,23562400000,24500000000,25294500000,28425400000,29260800000,24430900000,
Argelia,DZA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,8990396114.7941895,10589525709.319328,12061454353.551449,14552111431.954029,15291457571.36064,14877645571.895229,13931256267.526588,13676273610.895941,13119853613.90666,11779300273.97842,10079712149.616211,10592133811.98469,11762280852.592541,12447657970.361919,10642793826.08284,,,,,,,,,,,,,,31154999999.998611,32409000000.001419,38979113322.534981,55409169952.945908,55083275740.921814,55612442203.581833,65944215435.543907,70161045516.741547,73738379918.345306,79319921134.461578,69890140921.389496,64194189000.263512,64952300496.053116,65837840056.820198,59554621233.139404,46224107397.198906,
